id_sala,horario,temperatura
2,1704985200,25.03
2,1704988800,25.24
2,1704992400,25.66
2,1704996000,25.25
2,1704999600,25.56
2,1705003200,25.3
2,1705006800,25.14
2,1705010400,25.96
2,1705014000,25.22
2,1705017600,25.39
2,1705021200,25.03
2,1705024800,25.62
2,1705028400,25.78
2,1705032000,25.3
2,1705035600,25.49
2,1705039200,25.43
2,1705042800,25.98
2,1705046400,25.34
2,1705050000,25.19
2,1705053600,25.53
2,1705057200,25.22
2,1705060800,25.88
2,1705064400,25.15
2,1705068000,25.93
2,1705071600,25.1
2,1705075200,25.44
2,1705078800,25.16
2,1705082400,25.35
2,1705086000,25.84
2,1705089600,25.14
2,1705093200,25.04
2,1705096800,25.68
2,1705100400,25.2
2,1705104000,25.02
2,1705107600,25.63
2,1705111200,25.37
2,1705114800,25.78
2,1705118400,25.62
2,1705122000,25.48
2,1705125600,25.4
2,1705129200,25.63
2,1705132800,25.18
2,1705136400,25.89
2,1705140000,25.44
2,1705143600,25.67
2,1705147200,25.97
2,1705150800,25.16
2,1705154400,25.56
2,1705158000,25.84
2,1705161600,25.18
2,1705165200,25.13
2,1705168800,25.09
2,1705172400,25.81
2,1705176000,25.42
2,1705179600,25.22
2,1705183200,25.67
2,1705186800,25.74
2,1705190400,25.09
2,1705194000,25.66
2,1705197600,25.74
2,1705201200,25.27
2,1705204800,25.77
2,1705208400,25.44
2,1705212000,26.0
2,1705215600,25.27
2,1705219200,25.61
2,1705222800,25.45
2,1705226400,25.99
2,1705230000,25.55
2,1705233600,25.17
2,1705237200,25.99
2,1705240800,25.23
2,1705244400,25.56
2,1705248000,25.53
2,1705251600,25.67
2,1705255200,25.76
2,1705258800,25.18
2,1705262400,25.26
2,1705266000,25.9
2,1705269600,25.71
2,1705273200,25.72
2,1705276800,25.44
2,1705280400,25.0
2,1705284000,25.62
2,1705287600,25.57
2,1705291200,25.22
2,1705294800,25.51
2,1705298400,25.84
2,1705302000,25.07
2,1705305600,25.17
2,1705309200,25.93
2,1705312800,25.2
2,1705316400,25.36
2,1705320000,25.18
2,1705323600,25.76
2,1705327200,25.54
2,1705330800,25.95
2,1705334400,25.25
2,1705338000,25.13
2,1705341600,25.11
2,1705345200,25.3
2,1705348800,25.27
2,1705352400,25.03
2,1705356000,25.43
2,1705359600,25.79
2,1705363200,25.93
2,1705366800,25.23
2,1705370400,25.89
2,1705374000,25.3
2,1705377600,25.88
2,1705381200,25.5
2,1705384800,25.95
2,1705388400,25.65
2,1705392000,25.93
2,1705395600,25.98
2,1705399200,25.53
2,1705402800,25.11
2,1705406400,25.45
2,1705410000,25.26
2,1705413600,25.28
2,1705417200,25.14
2,1705420800,25.12
2,1705424400,25.96
2,1705428000,25.99
2,1705431600,25.36
2,1705435200,25.75
2,1705438800,25.36
2,1705442400,25.25
2,1705446000,25.81
2,1705449600,25.74
2,1705453200,25.28
2,1705456800,25.15
2,1705460400,25.9
2,1705464000,25.3
2,1705467600,25.49
2,1705471200,25.9
2,1705474800,25.7
2,1705478400,25.85
2,1705482000,25.38
2,1705485600,25.34
2,1705489200,25.03
2,1705492800,25.34
2,1705496400,25.27
2,1705500000,25.14
2,1705503600,25.92
2,1705507200,25.96
2,1705510800,25.44
2,1705514400,25.19
2,1705518000,25.72
2,1705521600,25.85
2,1705525200,25.63
2,1705528800,25.19
2,1705532400,25.02
2,1705536000,25.69
2,1705539600,25.81
2,1705543200,25.16
2,1705546800,25.78
2,1705550400,25.63
2,1705554000,25.58
2,1705557600,25.99
2,1705561200,25.8
2,1705564800,25.1
2,1705568400,25.76
2,1705572000,25.82
2,1705575600,25.21
2,1705579200,25.9
2,1705582800,25.26
2,1705586400,25.33
2,1705590000,25.1
2,1705593600,25.65
2,1705597200,25.4
2,1705600800,25.95
2,1705604400,25.66
2,1705608000,25.07
2,1705611600,25.45
2,1705615200,25.0
2,1705618800,25.33
2,1705622400,25.95
2,1705626000,35.96
2,1705629600,25.25
2,1705633200,25.3
2,1705636800,25.42
2,1705640400,25.29
2,1705644000,25.59
2,1705647600,25.71
2,1705651200,25.45
2,1705654800,25.18
2,1705658400,25.18
2,1705662000,25.59
2,1705665600,25.94
2,1705669200,25.69
2,1705672800,25.57
2,1705676400,25.38
2,1705680000,25.64
2,1705683600,25.53
2,1705687200,25.88
2,1705690800,25.31
2,1705694400,25.24
2,1705698000,25.27
2,1705701600,25.05
2,1705705200,25.46
2,1705708800,25.39
2,1705712400,25.08
2,1705716000,25.83
2,1705719600,25.03
2,1705723200,25.69
2,1705726800,25.82
2,1705730400,25.75
2,1705734000,25.73
2,1705737600,25.43
2,1705741200,25.86
2,1705744800,25.18
2,1705748400,25.79
2,1705752000,25.53
2,1705755600,25.38
2,1705759200,25.47
2,1705762800,25.32
2,1705766400,25.46
2,1705770000,25.15
2,1705773600,25.08
2,1705777200,25.39
2,1705780800,25.88
2,1705784400,25.87
2,1705788000,25.09
2,1705791600,25.89
2,1705795200,25.25
2,1705798800,25.34
2,1705802400,25.39
2,1705806000,25.38
2,1705809600,25.25
2,1705813200,25.02
2,1705816800,25.06
2,1705820400,25.66
2,1705824000,25.42
2,1705827600,25.69
2,1705831200,25.52
2,1705834800,25.96
2,1705838400,25.8
2,1705842000,25.77
2,1705845600,25.66
2,1705849200,25.75
2,1705852800,25.28
2,1705856400,25.73
2,1705860000,25.38
2,1705863600,26.0
2,1705867200,25.87
2,1705870800,25.8
2,1705874400,25.64
2,1705878000,26.0
2,1705881600,25.59
2,1705885200,25.32
2,1705888800,25.7
2,1705892400,25.72
2,1705896000,25.81
2,1705899600,25.4
2,1705903200,25.38
2,1705906800,25.5
2,1705910400,25.33
2,1705914000,25.47
2,1705917600,25.19
2,1705921200,25.78
2,1705924800,25.85
2,1705928400,25.76
2,1705932000,25.55
2,1705935600,25.49
2,1705939200,25.05
2,1705942800,25.83
2,1705946400,25.2
2,1705950000,25.48
2,1705953600,25.94
2,1705957200,25.63
2,1705960800,25.14
2,1705964400,25.0
2,1705968000,25.5
2,1705971600,25.44
2,1705975200,25.41
2,1705978800,25.85
2,1705982400,25.45
2,1705986000,25.09
2,1705989600,25.85
2,1705993200,25.93
2,1705996800,25.85
2,1706000400,25.34
2,1706004000,25.53
2,1706007600,25.59
2,1706011200,25.98
2,1706014800,25.79
2,1706018400,25.72
2,1706022000,25.08
2,1706025600,25.1
2,1706029200,25.65
2,1706032800,25.23
2,1706036400,25.07
2,1706040000,25.66
2,1706043600,25.03
2,1706047200,25.55
2,1706050800,25.91
2,1706054400,25.89
2,1706058000,25.82
2,1706061600,25.74
2,1706065200,25.13
2,1706068800,25.86
2,1706072400,25.18
2,1706076000,25.73
2,1706079600,25.85
2,1706083200,25.4
2,1706086800,25.7
2,1706090400,25.3
2,1706094000,25.86
2,1706097600,25.49
2,1706101200,25.5
2,1706104800,25.17
2,1706108400,25.58
2,1706112000,25.15
2,1706115600,25.3
2,1706119200,25.46
2,1706122800,25.31
2,1706126400,25.58
2,1706130000,25.03
2,1706133600,25.72
2,1706137200,25.97
2,1706140800,25.78
2,1706144400,25.86
2,1706148000,25.21
2,1706151600,25.65
2,1706155200,25.7
2,1706158800,25.75
2,1706162400,25.78
2,1706166000,25.45
2,1706169600,25.08
2,1706173200,25.98
2,1706176800,25.65
2,1706180400,25.61
2,1706184000,25.64
2,1706187600,25.37
2,1706191200,25.46
2,1706194800,25.22
2,1706198400,25.77
2,1706202000,25.2
2,1706205600,25.04
2,1706209200,25.76
2,1706212800,25.51
2,1706216400,25.73
2,1706220000,25.05
2,1706223600,25.34
2,1706227200,25.1
2,1706230800,25.46
2,1706234400,25.15
2,1706238000,25.26
2,1706241600,25.43
2,1706245200,25.56
2,1706248800,25.99
2,1706252400,25.03
2,1706256000,25.75
2,1706259600,25.02
2,1706263200,25.75
2,1706266800,25.49
2,1706270400,25.83
2,1706274000,25.56
2,1706277600,25.96
2,1706281200,25.63
2,1706284800,25.74
2,1706288400,25.31
2,1706292000,25.32
2,1706295600,25.26
2,1706299200,25.18
2,1706302800,25.59
2,1706306400,25.87
2,1706310000,25.04
2,1706313600,25.64
2,1706317200,25.18
2,1706320800,25.84
2,1706324400,25.16
2,1706328000,25.62
2,1706331600,25.89
2,1706335200,25.44
2,1706338800,25.13
2,1706342400,25.89
2,1706346000,25.48
2,1706349600,25.97
2,1706353200,25.39
2,1706356800,25.89
2,1706360400,25.34
2,1706364000,25.14
2,1706367600,25.39
2,1706371200,25.36
2,1706374800,25.99
2,1706378400,25.24
2,1706382000,25.62
2,1706385600,25.46
2,1706389200,25.52
2,1706392800,25.41
2,1706396400,25.74
2,1706400000,25.83
2,1706403600,25.39
2,1706407200,25.64
2,1706410800,25.38
2,1706414400,25.81
2,1706418000,25.27
2,1706421600,25.43
2,1706425200,25.52
2,1706428800,25.19
2,1706432400,25.54
2,1706436000,25.69
2,1706439600,25.99
2,1706443200,25.58
2,1706446800,25.67
2,1706450400,25.36
2,1706454000,25.34
2,1706457600,25.23
2,1706461200,25.49
2,1706464800,25.36
2,1706468400,25.11
2,1706472000,25.55
2,1706475600,25.63
2,1706479200,25.21
2,1706482800,25.29
2,1706486400,25.11
2,1706490000,25.41
2,1706493600,25.01
2,1706497200,25.73
2,1706500800,25.89
2,1706504400,25.77
2,1706508000,25.79
2,1706511600,25.84
2,1706515200,25.38
2,1706518800,25.99
2,1706522400,25.19
2,1706526000,25.89
2,1706529600,25.43
2,1706533200,25.8
2,1706536800,25.37
2,1706540400,25.87
2,1706544000,25.08
2,1706547600,25.86
2,1706551200,25.63
2,1706554800,25.23
2,1706558400,25.45
2,1706562000,25.61
2,1706565600,25.7
2,1706569200,25.21
2,1706572800,25.73
2,1706576400,25.0
2,1706580000,25.46
3,1698807600,25.13
3,1698811200,25.64
3,1698814800,25.8
3,1698818400,25.05
3,1698822000,25.08
3,1698825600,25.43
3,1698829200,25.49
3,1698832800,25.42
3,1698836400,25.0
3,1698840000,25.93
3,1698843600,25.21
3,1698847200,25.71
3,1698850800,25.19
3,1698854400,25.06
3,1698858000,25.33
3,1698861600,25.13
3,1698865200,25.46
3,1698868800,25.63
3,1698872400,25.06
3,1698876000,25.35
3,1698879600,25.81
3,1698883200,25.12
3,1698886800,25.39
3,1698890400,25.9
3,1698894000,25.97
3,1698897600,25.38
3,1698901200,25.72
3,1698904800,25.13
3,1698908400,25.03
3,1698912000,25.43
3,1698915600,25.6
3,1698919200,25.76
3,1698922800,25.38
3,1698926400,25.07
3,1698930000,25.33
3,1698933600,25.78
3,1698937200,25.3
3,1698940800,25.33
3,1698944400,25.16
3,1698948000,25.96
3,1698951600,25.82
3,1698955200,25.72
3,1698958800,25.59
3,1698962400,25.23
3,1698966000,25.08
3,1698969600,25.33
3,1698973200,25.26
3,1698976800,25.19
3,1698980400,25.48
3,1698984000,25.91
3,1698987600,25.99
3,1698991200,25.56
3,1698994800,25.14
3,1698998400,25.27
3,1699002000,25.9
3,1699005600,25.17
3,1699009200,25.83
3,1699012800,25.62
3,1699016400,25.65
3,1699020000,25.35
3,1699023600,25.32
3,1699027200,25.94
3,1699030800,25.83
3,1699034400,25.22
3,1699038000,25.25
3,1699041600,25.33
3,1699045200,25.41
3,1699048800,25.45
3,1699052400,25.15
3,1699056000,25.1
3,1699059600,25.7
3,1699063200,25.99
3,1699066800,25.31
3,1699070400,25.7
3,1699074000,25.4
3,1699077600,25.75
3,1699081200,25.08
3,1699084800,25.36
3,1699088400,25.92
3,1699092000,25.11
3,1699095600,25.07
3,1699099200,25.65
3,1699102800,25.82
3,1699106400,25.09
3,1699110000,25.18
3,1699113600,25.65
3,1699117200,25.14
3,1699120800,25.08
3,1699124400,25.43
3,1699128000,25.43
3,1699131600,25.09
3,1699135200,25.39
3,1699138800,25.86
3,1699142400,25.56
3,1699146000,25.11
3,1699149600,25.12
3,1699153200,25.38
3,1699156800,25.16
3,1699160400,25.03
3,1699164000,25.57
3,1699167600,25.46
3,1699171200,25.11
3,1699174800,25.3
3,1699178400,25.45
3,1699182000,25.32
3,1699185600,25.63
3,1699189200,25.15
3,1699192800,25.47
3,1699196400,25.47
3,1699200000,25.56
3,1699203600,25.7
3,1699207200,25.48
3,1699210800,25.63
3,1699214400,25.79
3,1699218000,25.55
3,1699221600,25.96
3,1699225200,25.3
3,1699228800,25.57
3,1699232400,25.33
3,1699236000,25.42
3,1699239600,25.4
3,1699243200,25.77
3,1699246800,25.5
3,1699250400,25.79
3,1699254000,25.58
3,1699257600,25.92
3,1699261200,25.91
3,1699264800,25.63
3,1699268400,25.65
3,1699272000,25.56
3,1699275600,25.76
3,1699279200,25.69
3,1699282800,25.71
3,1699286400,25.45
3,1699290000,25.04
3,1699293600,25.46
3,1699297200,25.28
3,1699300800,25.89
3,1699304400,25.77
3,1699308000,25.32
3,1699311600,25.97
3,1699315200,25.3
3,1699318800,25.26
3,1699322400,25.81
3,1699326000,25.44
3,1699329600,25.02
3,1699333200,25.66
3,1699336800,25.45
3,1699340400,25.25
3,1699344000,25.61
3,1699347600,25.05
3,1699351200,25.35
3,1699354800,25.25
3,1699358400,25.4
3,1699362000,25.55
3,1699365600,25.21
3,1699369200,25.6
3,1699372800,25.38
3,1699376400,25.53
3,1699380000,25.07
3,1699383600,25.62
3,1699387200,25.35
3,1699390800,25.51
3,1699394400,25.34
3,1699398000,25.28
3,1699401600,25.1
3,1699405200,25.52
3,1699408800,25.33
3,1699412400,25.17
3,1699416000,25.42
3,1699419600,25.07
3,1699423200,25.65
3,1699426800,25.52
3,1699430400,25.33
3,1699434000,25.17
3,1699437600,25.76
3,1699441200,25.49
3,1699444800,25.59
3,1699448400,25.22
3,1699452000,25.66
3,1699455600,25.18
3,1699459200,25.3
3,1699462800,25.95
3,1699466400,25.76
3,1699470000,25.41
3,1699473600,25.97
3,1699477200,25.1
3,1699480800,25.07
3,1699484400,25.2
3,1699488000,25.2
3,1699491600,25.94
3,1699495200,25.78
3,1699498800,25.25
3,1699502400,26.0
3,1699506000,25.04
3,1699509600,25.24
3,1699513200,25.25
3,1699516800,25.03
3,1699520400,25.3
3,1699524000,25.63
3,1699527600,25.39
3,1699531200,25.06
3,1699534800,25.28
3,1699538400,25.07
3,1699542000,25.23
3,1699545600,25.48
3,1699549200,25.72
3,1699552800,25.5
3,1699556400,25.46
3,1699560000,25.27
3,1699563600,25.16
3,1699567200,25.07
3,1699570800,25.23
3,1699574400,25.59
3,1699578000,25.59
3,1699581600,25.51
3,1699585200,25.13
3,1699588800,25.4
3,1699592400,25.15
3,1699596000,25.0
3,1699599600,25.04
3,1699603200,25.97
3,1699606800,25.54
3,1699610400,25.82
3,1699614000,25.82
3,1699617600,25.11
3,1699621200,25.77
3,1699624800,25.56
3,1699628400,25.24
3,1699632000,25.34
3,1699635600,25.37
3,1699639200,25.73
3,1699642800,25.71
3,1699646400,25.41
3,1699650000,26.0
3,1699653600,25.41
3,1699657200,25.0
3,1699660800,25.54
3,1699664400,25.64
3,1699668000,25.95
3,1699671600,25.14
3,1699675200,25.74
3,1699678800,25.22
3,1699682400,25.66
3,1699686000,25.47
3,1699689600,25.41
3,1699693200,25.76
3,1699696800,25.27
3,1699700400,25.16
3,1699704000,25.73
3,1699707600,25.96
3,1699711200,25.03
3,1699714800,25.73
3,1699718400,25.77
3,1699722000,25.82
3,1699725600,25.27
3,1699729200,25.38
3,1699732800,25.8
3,1699736400,25.16
3,1699740000,25.33
3,1699743600,25.43
3,1699747200,25.14
3,1699750800,25.56
3,1699754400,25.2
3,1699758000,25.96
3,1699761600,25.52
3,1699765200,25.81
3,1699768800,25.4
3,1699772400,25.5
3,1699776000,25.65
3,1699779600,25.18
3,1699783200,25.38
3,1699786800,25.28
3,1699790400,25.13
3,1699794000,25.79
3,1699797600,25.62
3,1699801200,25.95
3,1699804800,25.67
3,1699808400,25.23
3,1699812000,25.99
3,1699815600,25.33
3,1699819200,25.29
3,1699822800,25.43
3,1699826400,25.17
3,1699830000,25.63
3,1699833600,25.3
3,1699837200,25.77
3,1699840800,25.42
3,1699844400,25.51
3,1699848000,25.13
3,1699851600,25.35
3,1699855200,25.06
3,1699858800,25.33
3,1699862400,25.84
3,1699866000,25.25
3,1699869600,25.48
3,1699873200,25.69
3,1699876800,25.76
3,1699880400,25.33
3,1699884000,25.69
3,1699887600,25.59
3,1699891200,25.52
3,1699894800,25.6
3,1699898400,25.44
3,1699902000,25.92
3,1699905600,25.77
3,1699909200,25.9
3,1699912800,25.87
3,1699916400,25.48
3,1699920000,25.97
3,1699923600,25.73
3,1699927200,25.92
3,1699930800,25.03
3,1699934400,25.0
3,1699938000,25.38
3,1699941600,25.09
3,1699945200,25.61
3,1699948800,25.86
3,1699952400,25.59
3,1699956000,25.9
3,1699959600,25.05
3,1699963200,25.05
3,1699966800,25.32
3,1699970400,25.15
3,1699974000,25.52
3,1699977600,25.45
3,1699981200,25.25
3,1699984800,25.5
3,1699988400,25.66
3,1699992000,25.04
3,1699995600,25.87
3,1699999200,25.22
3,1700002800,25.3
3,1700006400,25.93
3,1700010000,25.84
3,1700013600,25.36
3,1700017200,25.67
3,1700020800,25.03
3,1700024400,25.96
3,1700028000,25.44
3,1700031600,25.08
3,1700035200,25.73
3,1700038800,25.56
3,1700042400,25.78
3,1700046000,25.3
3,1700049600,25.72
3,1700053200,25.27
3,1700056800,25.18
3,1700060400,25.03
3,1700064000,25.26
3,1700067600,25.3
3,1700071200,25.97
3,1700074800,25.24
3,1700078400,25.11
3,1700082000,25.72
3,1700085600,25.42
3,1700089200,25.78
3,1700092800,25.67
3,1700096400,25.15
3,1700100000,25.7
3,1700103600,25.19
3,1700107200,25.38
3,1700110800,25.56
3,1700114400,25.85
3,1700118000,25.62
3,1700121600,25.24
3,1700125200,25.42
3,1700128800,25.09
3,1700132400,25.83
3,1700136000,25.21
3,1700139600,25.97
3,1700143200,25.22
3,1700146800,25.44
3,1700150400,25.45
3,1700154000,25.74
3,1700157600,25.16
3,1700161200,25.54
3,1700164800,25.69
3,1700168400,25.91
3,1700172000,25.4
3,1700175600,25.97
3,1700179200,25.22
3,1700182800,25.07
3,1700186400,25.23
3,1700190000,25.33
3,1700193600,25.66
3,1700197200,25.4
3,1700200800,25.92
3,1700204400,25.76
3,1700208000,25.29
3,1700211600,25.59
3,1700215200,25.04
3,1700218800,25.71
3,1700222400,25.3
3,1700226000,25.54
3,1700229600,25.4
3,1700233200,25.29
3,1700236800,25.9
3,1700240400,25.46
3,1700244000,25.9
3,1700247600,25.86
3,1700251200,25.38
3,1700254800,25.17
3,1700258400,25.89
3,1700262000,25.32
3,1700265600,25.8
3,1700269200,25.36
3,1700272800,25.3
3,1700276400,25.17
3,1700280000,25.21
3,1700283600,25.18
3,1700287200,25.2
3,1700290800,25.32
3,1700294400,25.71
3,1700298000,25.81
3,1700301600,25.18
3,1700305200,25.41
3,1700308800,25.18
3,1700312400,25.34
3,1700316000,25.48
3,1700319600,25.11
3,1700323200,25.64
3,1700326800,25.71
3,1700330400,25.66
3,1700334000,25.85
3,1700337600,25.55
3,1700341200,25.69
3,1700344800,25.57
3,1700348400,25.61
3,1700352000,25.78
3,1700355600,25.4
3,1700359200,25.86
3,1700362800,25.91
3,1700366400,25.15
3,1700370000,25.04
3,1700373600,25.1
3,1700377200,25.01
3,1700380800,25.7
3,1700384400,25.43
3,1700388000,25.29
3,1700391600,25.9
3,1700395200,25.04
3,1700398800,25.77
3,1700402400,25.29
3,1700406000,25.45
3,1700409600,25.53
3,1700413200,25.29
3,1700416800,25.08
3,1700420400,25.81
3,1700424000,25.05
3,1700427600,25.8
3,1700431200,25.61
3,1700434800,25.4
3,1700438400,25.93
3,1700442000,25.49
3,1700445600,25.03
3,1700449200,25.63
3,1700452800,25.26
3,1700456400,25.22
3,1700460000,25.13
3,1700463600,25.13
3,1700467200,25.93
3,1700470800,25.02
3,1700474400,25.77
3,1700478000,25.6
3,1700481600,25.16
3,1700485200,25.06
3,1700488800,25.3
3,1700492400,25.12
3,1700496000,25.38
3,1700499600,25.5
3,1700503200,25.56
3,1700506800,25.87
3,1700510400,25.2
3,1700514000,25.8
3,1700517600,25.04
3,1700521200,25.59
3,1700524800,25.08
3,1700528400,25.4
3,1700532000,25.16
3,1700535600,25.34
3,1700539200,25.8
3,1700542800,25.82
3,1700546400,25.49
3,1700550000,25.73
3,1700553600,25.33
3,1700557200,25.68
3,1700560800,25.12
3,1700564400,25.04
3,1700568000,25.3
3,1700571600,25.59
3,1700575200,25.55
3,1700578800,25.53
3,1700582400,25.23
3,1700586000,25.12
3,1700589600,25.46
3,1700593200,25.13
3,1700596800,25.18
3,1700600400,25.35
3,1700604000,25.07
3,1700607600,25.51
3,1700611200,25.37
3,1700614800,25.54
3,1700618400,25.13
3,1700622000,25.59
3,1700625600,25.37
3,1700629200,25.21
3,1700632800,25.76
3,1700636400,25.93
3,1700640000,25.18
3,1700643600,25.54
3,1700647200,25.52
3,1700650800,25.09
3,1700654400,25.39
3,1700658000,25.15
3,1700661600,25.0
3,1700665200,25.81
3,1700668800,25.23
3,1700672400,25.84
3,1700676000,25.68
3,1700679600,25.36
3,1700683200,25.43
3,1700686800,25.07
3,1700690400,25.57
3,1700694000,25.56
3,1700697600,25.35
3,1700701200,25.03
3,1700704800,25.58
3,1700708400,25.98
3,1700712000,25.11
3,1700715600,25.31
3,1700719200,25.16
3,1700722800,25.25
3,1700726400,25.56
3,1700730000,25.24
3,1700733600,25.34
3,1700737200,25.37
3,1700740800,25.04
3,1700744400,25.56
3,1700748000,25.73
3,1700751600,25.1
3,1700755200,25.96
3,1700758800,25.67
3,1700762400,25.59
3,1700766000,25.3
3,1700769600,25.42
3,1700773200,25.75
3,1700776800,25.39
3,1700780400,25.05
3,1700784000,25.06
3,1700787600,25.37
3,1700791200,25.72
3,1700794800,25.29
3,1700798400,25.64
3,1700802000,25.14
3,1700805600,25.94
3,1700809200,25.42
3,1700812800,25.34
3,1700816400,25.79
3,1700820000,25.09
3,1700823600,25.02
3,1700827200,25.54
3,1700830800,25.88
3,1700834400,25.63
3,1700838000,25.72
3,1700841600,25.64
3,1700845200,25.33
3,1700848800,25.95
3,1700852400,25.88
3,1700856000,25.79
3,1700859600,25.44
3,1700863200,25.84
3,1700866800,25.14
3,1700870400,25.99
3,1700874000,25.34
3,1700877600,25.7
3,1700881200,25.84
3,1700884800,25.61
3,1700888400,25.98
3,1700892000,25.5
3,1700895600,25.86
3,1700899200,26.0
3,1700902800,25.59
3,1700906400,25.97
3,1700910000,25.45
3,1700913600,25.36
3,1700917200,25.24
3,1700920800,25.14
3,1700924400,25.3
3,1700928000,25.81
3,1700931600,25.85
3,1700935200,25.71
3,1700938800,25.3
3,1700942400,26.0
3,1700946000,25.78
3,1700949600,25.34
3,1700953200,25.09
3,1700956800,25.69
3,1700960400,25.35
3,1700964000,25.14
3,1700967600,25.13
3,1700971200,25.35
3,1700974800,25.2
3,1700978400,25.84
3,1700982000,25.01
3,1700985600,25.69
3,1700989200,25.75
3,1700992800,25.8
3,1700996400,25.97
3,1701000000,25.93
3,1701003600,25.35
3,1701007200,25.11
3,1701010800,25.56
3,1701014400,25.66
3,1701018000,25.06
3,1701021600,25.57
3,1701025200,25.65
3,1701028800,25.78
3,1701032400,25.68
3,1701036000,25.99
3,1701039600,25.13
3,1701043200,25.96
3,1701046800,25.79
3,1701050400,25.56
3,1701054000,25.48
3,1701057600,25.63
3,1701061200,25.79
3,1701064800,25.61
3,1701068400,25.59
3,1701072000,25.26
3,1701075600,25.15
3,1701079200,25.51
3,1701082800,25.52
3,1701086400,25.82
3,1701090000,25.07
3,1701093600,25.09
3,1701097200,25.45
3,1701100800,25.36
3,1701104400,25.0
3,1701108000,25.08
3,1701111600,25.98
3,1701115200,25.09
3,1701118800,25.45
3,1701122400,25.59
3,1701126000,25.76
3,1701129600,25.88
3,1701133200,25.08
3,1701136800,25.66
3,1701140400,25.66
3,1701144000,25.43
3,1701147600,25.58
3,1701151200,25.86
3,1701154800,25.08
3,1701158400,25.08
3,1701162000,25.15
3,1701165600,25.72
3,1701169200,25.28
3,1701172800,25.16
3,1701176400,25.19
3,1701180000,25.06
3,1701183600,25.17
3,1701187200,25.75
3,1701190800,25.11
3,1701194400,25.38
3,1701198000,25.1
3,1701201600,25.48
3,1701205200,25.23
3,1701208800,25.42
3,1701212400,25.08
3,1701216000,25.09
3,1701219600,25.27
3,1701223200,25.29
3,1701226800,25.91
3,1701230400,25.78
3,1701234000,25.63
3,1701237600,25.89
3,1701241200,25.13
3,1701244800,25.33
3,1701248400,25.25
3,1701252000,25.75
3,1701255600,25.78
3,1701259200,25.79
3,1701262800,25.01
3,1701266400,25.3
3,1701270000,25.45
3,1701273600,25.74
3,1701277200,25.02
3,1701280800,25.16
3,1701284400,25.95
3,1701288000,25.53
3,1701291600,25.97
3,1701295200,25.01
3,1701298800,25.43
3,1701302400,25.68
3,1701306000,25.94
3,1701309600,25.48
3,1701313200,25.64
3,1701316800,25.76
3,1701320400,25.16
3,1701324000,25.11
3,1701327600,25.36
3,1701331200,25.1
3,1701334800,25.59
3,1701338400,25.37
3,1701342000,25.38
3,1701345600,25.35
3,1701349200,25.09
3,1701352800,25.71
3,1701356400,25.59
3,1701360000,25.01
3,1701363600,25.88
3,1701367200,25.45
3,1701370800,25.85
3,1701374400,25.87
3,1701378000,25.07
3,1701381600,25.62
3,1701385200,25.43
3,1701388800,25.86
3,1701392400,25.67
3,1701396000,25.79
3,1701399600,25.71
3,1701403200,25.62
3,1701406800,25.94
3,1701410400,25.35
3,1701414000,25.73
3,1701417600,25.39
3,1701421200,25.06
3,1701424800,25.12
3,1701428400,25.1
3,1701432000,25.4
3,1701435600,25.05
3,1701439200,25.56
3,1701442800,25.9
3,1701446400,25.69
3,1701450000,25.46
3,1701453600,25.71
3,1701457200,25.4
3,1701460800,25.59
3,1701464400,25.86
3,1701468000,25.78
3,1701471600,25.04
3,1701475200,25.02
3,1701478800,25.44
3,1701482400,25.73
3,1701486000,25.62
3,1701489600,25.72
3,1701493200,25.88
3,1701496800,25.41
3,1701500400,25.49
3,1701504000,25.73
3,1701507600,25.53
3,1701511200,25.33
3,1701514800,25.35
3,1701518400,25.08
3,1701522000,25.38
3,1701525600,25.37
3,1701529200,25.75
3,1701532800,25.14
3,1701536400,25.09
3,1701540000,25.83
3,1701543600,25.96
3,1701547200,25.38
3,1701550800,25.44
3,1701554400,25.14
3,1701558000,25.14
3,1701561600,25.12
3,1701565200,25.78
3,1701568800,25.14
3,1701572400,25.49
3,1701576000,25.09
3,1701579600,25.28
3,1701583200,25.79
3,1701586800,26.0
3,1701590400,25.83
3,1701594000,25.44
3,1701597600,25.92
3,1701601200,25.53
3,1701604800,25.45
3,1701608400,25.07
3,1701612000,25.14
3,1701615600,25.73
3,1701619200,25.09
3,1701622800,25.39
3,1701626400,25.19
3,1701630000,25.25
3,1701633600,25.5
3,1701637200,25.59
3,1701640800,25.3
3,1701644400,25.75
3,1701648000,25.03
3,1701651600,25.77
3,1701655200,25.75
3,1701658800,25.16
3,1701662400,25.18
3,1701666000,25.68
3,1701669600,25.3
3,1701673200,25.84
3,1701676800,25.49
3,1701680400,25.11
3,1701684000,25.94
3,1701687600,25.84
3,1701691200,25.18
3,1701694800,25.36
3,1701698400,25.27
3,1701702000,25.05
3,1701705600,25.71
3,1701709200,25.91
3,1701712800,25.95
3,1701716400,25.95
3,1701720000,25.84
3,1701723600,25.65
3,1701727200,25.59
3,1701730800,25.01
3,1701734400,25.61
3,1701738000,25.7
3,1701741600,25.42
3,1701745200,25.28
3,1701748800,25.72
3,1701752400,25.91
3,1701756000,25.67
3,1701759600,25.94
3,1701763200,25.57
3,1701766800,25.44
3,1701770400,25.3
3,1701774000,25.5
3,1701777600,25.83
3,1701781200,25.4
